40,"Restaurant_excellent_, excellent_,_accueil ,_accueil_très accueil_très_sympathique très_sympathique_. sympathique_._Belle ._Belle_carte Belle_carte_, carte_,_plats ,_plats_originaux plats_originaux_et originaux_et_goûteux et_goûteux_, goûteux_,_une ,_une_belle une_belle_cuisine belle_cuisine_! cuisine_!_!"
50,Merci_!_C’était !_C’était_excellent C’était_excellent_👌🏻 excellent_👌🏻_Nourriture 👌🏻_Nourriture_et Nourriture_et_vins et_vins_fins vins_fins_et fins_et_puissants et_puissants_à puissants_à_la à_la_fois la_fois_. fois_._. ._._vins ._vins_originaux vins_originaux_et originaux_et_belles et_belles_découvertes belles_découvertes_. découvertes_._Service ._Service_impeccable Service_impeccable_. impeccable_._Bravo
40,Cuisine_raffinée_avec raffinée_avec_une avec_une_belle une_belle_présentation belle_présentation_. présentation_._On ._On_s' On_s'_est s'_est_régalé est_régalé_! régalé_!_J' !_J'_aurais J'_aurais_bien aurais_bien_mangé bien_mangé_un mangé_un_peu un_peu_plus peu_plus_de plus_de_morceaux de_morceaux_de morceaux_de_morue de_morue_en morue_en_entrée en_entrée_... entrée_..._La ..._La_décoration La_décoration_de décoration_de_la de_la_salle la_salle_manque salle_manque_un manque_un_peu un_peu_de peu_de_chaleur de_chaleur_mais chaleur_mais_l’accueil mais_l’accueil_n' l’accueil_n'_en n'_en_manque en_manque_pas manque_pas_. pas_._Nous ._Nous_reviendrons Nous_reviendrons_sûrement
40,"Très_bon_restaurant bon_restaurant_, restaurant_,_pour ,_pour_notre pour_notre_deuxième notre_deuxième_visite deuxième_visite_, visite_,_nous ,_nous_adorons nous_adorons_mais adorons_mais_un mais_un_petit un_petit_plus petit_plus_en plus_en_assaisonnement en_assaisonnement_serait assaisonnement_serait_pas serait_pas_de pas_de_refus de_refus_. refus_._Mais ._Mais_une Mais_une_complixité une_complixité_pour complixité_pour_un pour_un_stationnement un_stationnement_! stationnement_!_Visiter !_Visiter_ce Visiter_ce_restaurant ce_restaurant_, restaurant_,_ça ,_ça_en ça_en_vaut en_vaut_la vaut_la_peine la_peine_."
50,Petit_restaurant_mais restaurant_mais_grand mais_grand_service grand_service_! service_!_La !_La_carte La_carte_est carte_est_souvent est_souvent_renouvelée souvent_renouvelée_et renouvelée_et_toujours et_toujours_avec toujours_avec_goût avec_goût_! goût_!_Autant !_Autant_de Autant_de_qualité de_qualité_dans qualité_dans_les dans_les_plats les_plats_que plats_que_les que_les_desserts les_desserts_. desserts_._C’est ._C’est_toujours C’est_toujours_un toujours_un_moment un_moment_agréable moment_agréable_de agréable_de_s’y de_s’y_rendre s’y_rendre_!
50,Excellent_restaurant_un restaurant_un_accueil un_accueil_formidable accueil_formidable_une formidable_une_assiette une_assiette_parfaite assiette_parfaite_de parfaite_de_très de_très_grande très_grande_cuisine grande_cuisine_. cuisine_._Je ._Je_le Je_le_conseille le_conseille_vivement
50,Nous_retournons_dans retournons_dans_ce dans_ce_restaurant ce_restaurant_pour restaurant_pour_la pour_la_deuxième la_deuxième_fois deuxième_fois_et fois_et_sommes et_sommes_à sommes_à_nouveau à_nouveau_ravis nouveau_ravis_! ravis_!_Une !_Une_carte Une_carte_très carte_très_originale très_originale_qui originale_qui_change qui_change_tous change_tous_les tous_les_mois les_mois_et mois_et_où et_où_tout où_tout_fait tout_fait_envie fait_envie_! envie_!_Notre !_Notre_repas Notre_repas_était repas_était_excellent était_excellent_!
40,"Malgré_un_cadre un_cadre_un cadre_un_peu un_peu_"" peu_""_froid ""_froid_"" froid_""_et ""_et_qui et_qui_mériterait qui_mériterait_une mériterait_une_meilleure une_meilleure_acoustique meilleure_acoustique_, acoustique_,_excellent ,_excellent_déjeuner excellent_déjeuner_avec déjeuner_avec_une avec_une_cuisine une_cuisine_"" cuisine_""_audacieuse ""_audacieuse_"" audacieuse_""_, ""_,_efficace ,_efficace_et efficace_et_une et_une_technique une_technique_maîtrisée technique_maîtrisée_, maîtrisée_,_le ,_le_service le_service_est service_est_bien est_bien_assuré bien_assuré_et assuré_et_l' et_l'_accueil l'_accueil_chaleureux accueil_chaleureux_! chaleureux_!_Un !_Un_nombre Un_nombre_de nombre_de_couverts de_couverts_volontairement couverts_volontairement_limité volontairement_limité_pour limité_pour_ce pour_ce_bistrot ce_bistrot_gastro bistrot_gastro_"" gastro_""_intimiste ""_intimiste_"" intimiste_""_, ""_,_un ,_un_rapport un_rapport_..."
50,"Très_bonne_adresse bonne_adresse_. adresse_._Joli ._Joli_cadre Joli_cadre_, cadre_,_cuisine ,_cuisine_excellente cuisine_excellente_, excellente_,_richesse ,_richesse_et richesse_et_originalité et_originalité_des originalité_des_produits des_produits_sélectionnés produits_sélectionnés_, sélectionnés_,_très ,_très_bons très_bons_vins bons_vins_, vins_,_accueil ,_accueil_au accueil_au_top au_top_et top_et_service et_service_parfait service_parfait_. parfait_._Je ._Je_recommande Je_recommande_ce recommande_ce_restaurant ce_restaurant_+++"
50,"Que_ce_soit ce_soit_les soit_les_menus les_menus_du menus_du_midi du_midi_ou midi_ou_la ou_la_carte la_carte_, carte_,_tout ,_tout_est tout_est_toujours est_toujours_délicieux toujours_délicieux_, délicieux_,_surprenant ,_surprenant_et surprenant_et_tout et_tout_ça tout_ça_à ça_à_prix à_prix_modéré prix_modéré_compte modéré_compte_tenu compte_tenu_de tenu_de_la de_la_qualité la_qualité_de qualité_de_cette de_cette_si cette_si_belle si_belle_cuisine belle_cuisine_. cuisine_._Il ._Il_est Il_est_de est_de_plus de_plus_en plus_en_plus en_plus_difficile plus_difficile_d' difficile_d'_y d'_y_manger y_manger_sans manger_sans_réserver sans_réserver_, réserver_,_mais ,_mais_..."
